BorrowerAPR,CreditScoreRangeUpper,CurrentCreditLines,TotalInquiries,BankcardUtilization,DebtToIncomeRatio
.176110,719,12,4.000000,.630000,.280000
.243690,719,9,3.000000,.510000,.140000
.274670,659,14,2.000000,.970000,.210000
.274620,759,8,3.000000,.240000,
.182140,819,11,2.000000,.520000,.370000
.235540,739,4,5.000000,.180000,.070000
.083250,819,8,1.000000,.050000,.070000
.247540,679,11,3.000000,.970000,.380000
.221400,719,9,1.000000,.990000,.430000
.332150,679,13,4.000000,.680000,.310000
.357970,699,8,2.000000,.590000,.350000
.074390,759,6,25.000000,.270000,.140000
.391530,619,10,6.000000,.770000,.250000
.203110,719,15,4.000000,.970000,
.170900,659,24,6.000000,.540000,.130000
.356430,699,9,2.000000,.970000,.450000
.301310,659,7,2.000000,.780000,.080000
.200810,779,10,2.000000,.620000,.190000
.227120,659,12,4.000000,.860000,.190000
.124610,779,20,2.000000,.440000,.210000
.201270,659,4,3.000000,.550000,.080000
.347310,639,14,23.000000,.480000,.260000
.153240,699,10,1.000000,.610000,.430000
.380580,679,4,3.000000,.060000,
.350900,779,11,7.000000,.000000,.320000
.158440,739,13,8.000000,.170000,
.292400,659,8,11.000000,.980000,.230000
.094690,739,16,4.000000,.240000,
.227120,719,7,3.000000,.630000,.100000
.123090,779,7,1.000000,.160000,.390000
.227420,719,10,4.000000,.210000,.260000
.353560,779,12,2.000000,.540000,10.010000
.202000,679,9,3.000000,.970000,.110000
.280320,659,16,.000000,.930000,.430000
.097360,759,9,3.000000,.150000,.430000
.147140,739,13,2.000000,.970000,.330000
.154250,739,8,12.000000,.870000,.260000
.158330,759,12,3.000000,.620000,.340000
.126910,739,11,8.000000,.220000,.190000
.175320,719,9,1.000000,.670000,.280000
.161750,739,10,2.000000,.760000,.360000
.357970,659,7,3.000000,.970000,.220000
.287040,659,5,1.000000,.990000,.130000
.356430,719,11,6.000000,.450000,.910000
.170610,759,13,.000000,.450000,.270000
.295370,659,19,3.000000,.960000,.240000
.258610,719,12,4.000000,.550000,.260000
.183160,759,12,3.000000,.140000,.380000
.313080,659,8,2.000000,.620000,.220000
.356430,739,14,5.000000,.410000,.670000
.218320,699,16,16.000000,.780000,.130000
.319750,659,5,11.000000,.120000,.160000
.083310,779,6,1.000000,.090000,.140000
.181360,719,11,5.000000,.600000,.240000
.164820,699,14,6.000000,.500000,.290000
.234620,699,15,4.000000,.720000,.410000
.164990,739,7,6.000000,.620000,.200000
.116950,759,11,.000000,.550000,.180000
.353560,659,13,12.000000,.650000,.120000
.358380,639,10,15.000000,.660000,.170000
.356430,719,10,4.000000,.740000,.230000
.336650,759,17,.000000,.980000,.450000
.358380,659,5,4.000000,.700000,.600000
.166620,719,20,2.000000,.690000,.290000
.175220,759,9,10.000000,.710000,.110000
.159360,799,15,8.000000,.110000,.180000
.133010,779,8,10.000000,.200000,.180000
.121170,699,10,7.000000,.670000,.230000
.283700,699,8,8.000000,.260000,.130000
.155380,779,14,2.000000,.780000,.100000
.193640,719,6,.000000,.720000,.160000
.227120,759,11,3.000000,.650000,.190000
.213420,719,20,4.000000,.280000,.260000
.198590,759,21,1.000000,.210000,.490000
.213800,699,33,13.000000,.720000,.410000
.170610,799,15,4.000000,.450000,.250000
.348870,659,28,24.000000,.930000,.380000
.173590,759,11,3.000000,.510000,.240000
.200530,699,12,1.000000,.530000,.460000
.125280,759,19,2.000000,.030000,.520000
.356430,659,13,2.000000,1.000000,.310000
.202000,779,3,1.000000,.660000,.120000
.144530,739,8,6.000000,.000000,.260000
.252590,659,4,1.000000,.960000,.040000
.374530,719,10,17.000000,.000000,.180000
.189900,759,21,9.000000,.200000,.450000
.265280,739,7,4.000000,.050000,.160000
.295100,719,16,5.000000,.590000,.340000
.193130,739,9,8.000000,.000000,.140000
.247580,719,2,5.000000,.030000,.070000
.332150,659,8,6.000000,.690000,.140000
.205240,719,8,7.000000,.940000,.150000
.336650,739,17,2.000000,.860000,.490000
.204620,719,21,13.000000,.450000,.230000
.128150,759,2,.000000,.270000,.030000
.204360,779,7,5.000000,.050000,.100000
.240910,679,9,3.000000,.650000,.430000
.357970,719,5,4.000000,.780000,.260000
.213420,719,38,7.000000,.320000,
.203580,659,2,2.000000,.800000,.160000
.353560,679,30,10.000000,.620000,1.220000
.295100,699,3,8.000000,.600000,.080000
.277760,699,13,4.000000,.960000,.360000
.090300,759,7,2.000000,.780000,.250000
.346210,699,4,1.000000,.230000,
.356430,679,13,2.000000,.840000,.650000
.171890,719,9,3.000000,.050000,.180000
.222870,659,10,2.000000,.650000,.100000
.137990,719,8,6.000000,.900000,.110000
.310530,739,16,2.000000,.380000,.290000
.316680,659,2,2.000000,.850000,.210000
.277760,679,5,6.000000,.390000,.150000
.257810,799,8,5.000000,.010000,.440000
.230520,719,14,1.000000,.900000,
.332860,679,7,5.000000,.970000,.310000
.132260,699,11,4.000000,.580000,.160000
.231310,659,11,4.000000,.860000,.340000
.171600,799,19,1.000000,.230000,.240000
.294640,719,6,.000000,.640000,.510000
.158330,739,6,1.000000,.620000,.200000
.188370,719,9,.000000,.480000,.280000
.353560,659,6,3.000000,.980000,.450000
.180200,719,10,5.000000,.490000,.360000
.117660,739,6,1.000000,.510000,.130000
.144530,759,13,.000000,.230000,.210000
.357970,679,14,5.000000,.890000,.350000
.170610,779,9,9.000000,.500000,.200000
.305320,799,3,.000000,.220000,
.252790,699,6,9.000000,.500000,.300000
.356430,699,7,2.000000,.970000,.450000
.357970,719,9,2.000000,.880000,.310000
.288990,699,22,6.000000,.690000,.420000
.294140,699,9,2.000000,.770000,.380000
.245890,679,17,9.000000,.280000,.130000
.356430,699,21,2.000000,.760000,.270000
.276370,699,11,2.000000,.990000,.180000
.358380,659,2,2.000000,.300000,.060000
.093250,799,8,5.000000,.110000,.180000
.280320,699,14,8.000000,.830000,.190000
.112960,719,12,2.000000,.460000,.160000
.317900,639,11,3.000000,.930000,.230000
.153240,699,13,1.000000,.250000,.120000
.332150,659,8,4.000000,.720000,.360000
.181970,719,13,13.000000,.620000,.260000
.202170,719,15,2.000000,.500000,.260000
.177100,699,3,2.000000,.860000,.180000
.202170,679,12,9.000000,.940000,.270000
.130680,899,8,3.000000,.080000,.160000
.115630,739,11,.000000,.880000,.310000
.205930,659,7,2.000000,.710000,.210000
.287040,619,8,4.000000,.980000,.220000
.357970,719,5,20.000000,.000000,.110000
.234770,679,7,9.000000,.250000,.250000
.269170,699,4,12.000000,.050000,.280000
.196550,679,11,10.000000,.480000,.240000
.097360,799,14,1.000000,.720000,.240000
.356430,659,4,2.000000,.540000,.320000
.302340,679,8,.000000,.990000,.170000
.219350,739,13,1.000000,.540000,.450000
.205930,779,20,17.000000,.310000,.390000
.277760,659,8,7.000000,.560000,.270000
.112960,739,19,1.000000,.910000,.210000
.175220,699,24,1.000000,.860000,.280000
.191440,679,7,.000000,.990000,.160000
.144530,759,10,11.000000,.110000,.170000
.311590,659,8,6.000000,.290000,.240000
.185550,699,10,4.000000,.780000,.240000
.083250,819,12,.000000,.100000,.290000
.122740,739,15,.000000,.760000,.280000
.218320,679,12,10.000000,.730000,.360000
.074390,819,9,2.000000,.000000,.040000
.125020,799,12,1.000000,.500000,.140000
.126910,739,22,4.000000,.760000,.280000
.345880,699,15,5.000000,.670000,.420000
.253590,719,18,4.000000,.600000,.230000
.329580,739,3,1.000000,.140000,.100000
.094340,839,5,3.000000,.070000,.070000
.143480,759,11,1.000000,.470000,.170000
.275540,759,10,5.000000,.520000,.160000
.152230,759,9,3.000000,.230000,.210000
.142060,699,9,1.000000,.400000,.140000
.088290,839,8,3.000000,.220000,.080000
.218220,779,12,2.000000,.970000,.180000
.247580,699,14,2.000000,.750000,.270000
.184790,679,8,6.000000,.850000,.170000
.126910,739,10,5.000000,.390000,.220000
.132270,759,13,1.000000,.800000,.290000
.230520,739,13,1.000000,.920000,.410000
.268770,679,9,3.000000,.070000,.420000
.242820,759,6,2.000000,.640000,.150000
.313750,759,5,.000000,.000000,.250000
.140390,719,13,3.000000,.660000,
.177540,739,35,8.000000,.060000,.580000
.348870,719,7,15.000000,.070000,.400000
.175220,739,5,5.000000,.970000,.150000
.357970,759,18,5.000000,.470000,.420000
.356430,659,1,2.000000,.790000,.100000
.210250,679,19,.000000,.810000,.190000
.188290,819,8,1.000000,.380000,
.310320,639,12,6.000000,.990000,.310000
.232500,719,5,3.000000,.780000,.190000
.203580,679,3,1.000000,.990000,.080000
.233180,659,9,10.000000,.550000,.220000
.137990,759,9,3.000000,.540000,.300000
.242460,659,11,3.000000,.160000,.260000
.261280,699,8,.000000,.800000,.260000
.318480,659,6,3.000000,.960000,.480000
.305320,779,10,1.000000,.050000,
.272460,659,3,2.000000,.860000,.120000
.173590,739,15,2.000000,.630000,.290000
.117660,719,13,11.000000,.570000,.150000
.120810,779,14,4.000000,.340000,.330000
.285440,659,5,2.000000,.940000,.160000
.199880,739,14,10.000000,.250000,.350000
.143280,779,3,.000000,.230000,.090000
.200810,719,8,2.000000,.680000,.200000
.310320,679,5,14.000000,.850000,.460000
.227120,699,18,10.000000,.670000,.430000
.122050,739,11,1.000000,.630000,.140000
.278170,679,17,8.000000,.340000,.290000
.160560,759,6,2.000000,.690000,.070000
.143580,799,15,3.000000,.540000,.200000
.357970,699,15,8.000000,.570000,
.214340,739,9,.000000,.700000,.380000
.358430,659,20,1.000000,.930000,.120000
.356430,699,9,9.000000,.910000,
.192360,759,15,2.000000,.620000,.410000
.065870,839,12,9.000000,.060000,.080000
.203580,779,22,6.000000,.470000,.090000
.214340,739,11,.000000,.980000,.180000
.247580,719,11,8.000000,.690000,.230000
.229080,739,8,6.000000,.320000,.440000
.319750,659,5,2.000000,.980000,.200000
.170900,699,15,1.000000,.660000,.300000
.206260,679,11,13.000000,.910000,.270000
.122740,719,9,3.000000,.850000,.190000
.143480,759,6,3.000000,.030000,
.298310,659,5,1.000000,.890000,.260000
.348870,659,6,2.000000,.930000,.290000
.218320,679,7,12.000000,.720000,.160000
.346210,639,14,6.000000,.840000,.230000
.065890,819,9,4.000000,.300000,.040000
.357970,739,5,.000000,.990000,
.242520,659,4,4.000000,.770000,.080000
.157840,799,9,.000000,.030000,.230000
.076200,759,15,1.000000,.750000,.240000
.357970,679,14,8.000000,.260000,.270000
.247580,739,16,1.000000,.880000,.250000
.196300,699,9,7.000000,.720000,.310000
.169690,699,6,4.000000,.760000,.250000
.345770,799,5,4.000000,.000000,
.186330,719,11,3.000000,.460000,.430000
.233180,679,8,6.000000,.920000,.410000
.253590,679,17,8.000000,.620000,.380000
.357970,699,16,.000000,.910000,.380000
.167320,739,11,3.000000,.980000,.270000
.131380,799,14,8.000000,.070000,.330000
.153240,759,13,2.000000,.280000,.280000
.212900,679,7,6.000000,.550000,.240000
.150160,739,13,5.000000,.660000,.150000
.148570,759,14,2.000000,.760000,.270000
.203580,719,16,3.000000,.440000,.140000
.153240,799,5,3.000000,.170000,.150000
.097660,779,5,2.000000,.120000,.150000
.301720,659,16,8.000000,.720000,.380000
.149650,799,11,2.000000,.700000,.170000
.295100,679,5,3.000000,.850000,.090000
.255640,679,12,17.000000,.810000,.250000
.284080,699,17,3.000000,.360000,.240000
.086410,819,8,1.000000,.080000,
.287800,679,6,1.000000,.950000,.470000
.213420,679,9,2.000000,.780000,.340000
.207050,779,3,1.000000,.190000,10.010000
.242460,699,11,3.000000,.510000,.170000
.125280,779,8,.000000,.370000,.220000
.296180,659,6,2.000000,.930000,.200000
.345880,699,12,5.000000,.990000,.410000
.137990,719,23,6.000000,.660000,.310000
.287040,639,2,4.000000,.000000,.150000
.205930,759,11,.000000,.870000,.260000
.176110,659,9,4.000000,.970000,.240000
.156290,719,12,3.000000,.770000,.140000
.189130,739,30,3.000000,.420000,.310000
.142490,779,9,4.000000,.000000,.180000
.158330,759,17,3.000000,.860000,.310000
.336260,779,5,4.000000,.230000,
.169690,679,12,6.000000,.650000,.240000
.224150,699,12,30.000000,.140000,.090000
.124580,699,13,3.000000,.680000,.220000
.148160,739,15,4.000000,.730000,.250000
.229080,719,10,2.000000,.610000,.270000
.357970,679,11,3.000000,.970000,.400000
.242460,679,12,1.000000,.880000,.130000
.330970,779,4,8.000000,.520000,.070000
.391530,659,3,1.000000,1.270000,.150000
.189900,699,18,11.000000,.170000,.220000
.188370,699,6,23.000000,.720000,.160000
.332150,699,13,4.000000,.970000,.320000
.139070,819,7,3.000000,.110000,.110000
.115990,739,7,3.000000,.140000,.290000
.141320,739,17,.000000,.900000,.490000
.293410,679,12,9.000000,.670000,.330000
.357970,699,18,4.000000,.830000,.700000
.143280,719,5,2.000000,.930000,.180000
.269900,679,15,5.000000,.810000,.270000
.176110,719,6,.000000,.870000,.270000
.181730,779,4,5.000000,.000000,.030000
.313080,699,8,6.000000,.090000,.200000
.357970,779,9,7.000000,.270000,
.127820,739,6,4.000000,.890000,.050000
.189860,739,6,11.000000,.360000,.200000
.188520,739,8,2.000000,.790000,.310000
.335530,659,5,2.000000,.910000,.140000
.138360,699,18,2.000000,.440000,.270000
.274620,759,9,3.000000,.500000,.180000
.181360,739,17,3.000000,.240000,
.247580,779,13,6.000000,.130000,.220000
.326800,799,8,12.000000,.370000,.130000
.211660,699,21,8.000000,.760000,.530000
.300080,679,13,7.000000,.220000,
.265280,719,7,.000000,.710000,.140000
.283240,739,20,9.000000,.080000,.160000
.224560,699,8,4.000000,.960000,.190000
.358580,659,4,12.000000,.210000,.130000
.216990,739,6,6.000000,.970000,.230000
.158440,739,27,13.000000,.430000,.260000
.096430,859,16,1.000000,.060000,.050000
.211720,759,9,6.000000,.600000,.110000
.325760,719,4,3.000000,.000000,.300000
.247580,659,2,3.000000,.470000,.080000
.163920,779,8,4.000000,.240000,.110000
.238720,779,10,4.000000,.400000,.340000
.243020,699,19,6.000000,.640000,.410000
.268770,699,17,1.000000,.680000,.250000
.211560,759,14,.000000,.610000,.450000
.153240,759,13,1.000000,.530000,.300000
.357970,699,4,7.000000,.940000,.110000
.222420,679,8,3.000000,.460000,.190000
.176010,739,30,4.000000,.730000,.340000
.213420,699,10,4.000000,.620000,.340000
.065890,859,10,6.000000,.030000,.060000
.132200,759,16,2.000000,.500000,.140000
.317900,719,17,4.000000,.910000,.370000
.229080,719,11,.000000,.540000,.360000
.245630,679,5,8.000000,.980000,
.195400,679,9,1.000000,.970000,.300000
.356430,679,6,3.000000,.320000,.910000
.177100,679,8,2.000000,.860000,.090000
.357970,699,12,2.000000,.860000,.540000
.181730,719,4,.000000,.450000,.030000
.156290,719,8,.000000,.980000,.190000
.163280,679,7,3.000000,.640000,.170000
.171920,739,12,.000000,.750000,.180000
.344080,659,9,22.000000,.990000,
.311590,679,16,9.000000,.530000,.390000
.160330,679,17,1.000000,.990000,.230000
.231210,739,11,2.000000,.940000,.120000
.295370,659,7,8.000000,.800000,.280000
.110660,739,5,6.000000,.560000,.140000
.171890,699,18,6.000000,.630000,.220000
.277760,659,5,3.000000,.670000,.230000
.295370,679,4,4.000000,.760000,.180000
.353560,719,13,1.000000,.480000,.750000
.272850,659,7,3.000000,.370000,.470000
.232670,699,19,7.000000,.630000,.240000
.221080,679,7,.000000,.870000,.360000
.314200,779,4,6.000000,.000000,.150000
.158440,759,5,.000000,.000000,.080000
.247580,679,14,3.000000,.830000,.340000
.330510,679,0,1.000000,.000000,.040000
.253190,699,22,1.000000,.560000,.460000
.333930,619,16,6.000000,.950000,.640000
.193640,759,13,3.000000,.420000,.270000
.193640,759,13,3.000000,.410000,.340000
.357970,679,0,4.000000,.000000,.070000
.144530,759,10,1.000000,.890000,.200000
.158680,739,10,2.000000,.690000,.230000
.294860,719,35,6.000000,.370000,.320000
.319750,659,4,2.000000,.270000,.110000
.144460,719,24,3.000000,.690000,.380000
.274620,779,11,3.000000,.360000,.410000
.332860,699,6,1.000000,.910000,.150000
.345880,679,8,2.000000,.650000,.360000
.158500,719,9,6.000000,.570000,.120000
.242820,699,7,.000000,.760000,.320000
.185260,719,3,3.000000,.230000,.050000
.189650,679,5,.000000,.760000,.190000
.124580,819,9,4.000000,.370000,.420000
.209330,719,13,3.000000,.280000,.410000
.089300,779,29,4.000000,.170000,.260000
.353560,719,5,4.000000,.880000,
.176010,679,7,2.000000,.390000,.150000
.335530,679,22,2.000000,.600000,
.285740,659,15,3.000000,.900000,
.078210,819,9,1.000000,.140000,.130000
.239840,699,11,4.000000,.660000,.270000
.219350,679,9,3.000000,.690000,
.187250,779,6,10.000000,.160000,.350000
.181360,739,14,2.000000,.580000,.250000
.324460,659,5,2.000000,.940000,.090000
.263830,679,18,8.000000,.630000,.360000
.212900,679,9,5.000000,.400000,.100000
.119040,759,19,2.000000,.350000,.200000
.301310,659,9,4.000000,.550000,.310000
.246820,699,6,2.000000,.760000,.080000
.196450,759,8,3.000000,.620000,.400000
.162890,739,13,2.000000,.410000,.220000
.063270,799,1,2.000000,.020000,.040000
.356430,699,6,6.000000,.330000,.590000
.234770,699,9,3.000000,.660000,.130000
.356430,779,5,10.000000,.870000,
.171510,699,6,1.000000,.920000,.310000
.210250,799,17,2.000000,.210000,.400000
.353560,659,18,.000000,.620000,.790000
.352850,719,5,15.000000,.920000,.270000
.257810,679,7,14.000000,.550000,.050000
.122740,719,8,2.000000,.440000,.220000
.216990,719,11,4.000000,.920000,.370000
.353560,679,7,8.000000,.760000,.340000
.310320,619,6,11.000000,.830000,.180000
.163240,719,8,1.000000,.230000,.210000
.310320,779,17,3.000000,.290000,
.109930,819,9,1.000000,.020000,.180000
.288480,719,17,1.000000,.810000,.480000
.125280,779,8,2.000000,.100000,.370000
.238720,699,8,1.000000,.000000,.180000
.223540,779,26,5.000000,.670000,.530000
.196450,739,9,6.000000,.530000,.390000
.257810,739,6,.000000,.970000,.250000
.068280,779,3,1.000000,.150000,.080000
.357970,659,10,10.000000,.070000,.200000
.204620,759,5,3.000000,.230000,.100000
.215660,719,11,.000000,.800000,.310000
.162940,779,9,3.000000,.000000,.200000
.339730,679,8,12.000000,.400000,.480000
.341170,659,10,3.000000,.940000,.430000
.137990,699,12,2.000000,.970000,.320000
.301310,659,10,6.000000,.970000,.320000
.112960,739,16,1.000000,.390000,
.272850,739,9,7.000000,.220000,.350000
.136970,739,13,1.000000,.040000,.690000
.277760,659,3,3.000000,.910000,.060000
.200810,719,10,5.000000,.170000,.230000
.200530,699,7,2.000000,.830000,.250000
.213720,739,2,.000000,.070000,.050000
.291070,659,10,9.000000,.690000,.180000
.266810,639,10,4.000000,.900000,.410000
.192360,759,9,6.000000,.660000,.100000
.114470,819,23,4.000000,.110000,.350000
.340450,679,7,.000000,.880000,.450000
.269170,699,18,6.000000,.380000,.440000
.170180,759,8,4.000000,.230000,.230000
